qc_id,fid,id,name,date,time,lon,lat,altitude,north,azimuth,cam. maker,cam. model,title,comment,path,relpath,timestamp,images,icon_url
"437","438",573162ab-2edd-47ca-904d-ecc0210a0c17,DJI_0443.JPG,2023/01/10,12:07:13,33.2662307222222,47.3727853333333,171.626,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0443.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0443.JPG",./100MEDIA/DJI_0443.JPG,2023/01/10 12:07:13,"<img src = ""./100MEDIA/DJI_0443.JPG"" width=""300"" height=""225""/>",./0.png
"438","439",0ca1acb9-aef7-4e7a-84a6-8a9a763de265,DJI_0444.JPG,2023/01/10,12:07:16,33.2661871388889,47.3730635,170.508,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0444.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0444.JPG",./100MEDIA/DJI_0444.JPG,2023/01/10 12:07:16,"<img src = ""./100MEDIA/DJI_0444.JPG"" width=""300"" height=""225""/>",./0.png
"439","440",e0b8eb55-3f51-4e00-a17b-9e00ce66104d,DJI_0445.JPG,2023/01/10,12:07:25,33.2659728888889,47.3738429444444,173.783,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0445.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0445.JPG",./100MEDIA/DJI_0445.JPG,2023/01/10 12:07:25,"<img src = ""./100MEDIA/DJI_0445.JPG"" width=""300"" height=""225""/>",./0.png
"440","441",947b9b93-52d0-4cb7-89ba-ef513a95ecd2,DJI_0446.JPG,2023/01/10,12:07:32,33.2658565277778,47.3744145,172.422,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0446.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0446.JPG",./100MEDIA/DJI_0446.JPG,2023/01/10 12:07:32,"<img src = ""./100MEDIA/DJI_0446.JPG"" width=""300"" height=""225""/>",./0.png
"441","442",72b36209-9509-43f6-8a07-2a017c2c43c2,DJI_0447.JPG,2023/01/10,12:07:40,33.2657881111111,47.3749148333333,171.218,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0447.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0447.JPG",./100MEDIA/DJI_0447.JPG,2023/01/10 12:07:40,"<img src = ""./100MEDIA/DJI_0447.JPG"" width=""300"" height=""225""/>",./0.png
"442","443",f3d285e4-6f5d-4c0b-9b5b-b985106df541,DJI_0448.JPG,2023/01/10,12:07:50,33.26579875,47.3749183888889,169.563,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0448.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0448.JPG",./100MEDIA/DJI_0448.JPG,2023/01/10 12:07:50,"<img src = ""./100MEDIA/DJI_0448.JPG"" width=""300"" height=""225""/>",./0.png
"443","444",7dcc06e4-e706-46cf-b685-f906fb1aa1be,DJI_0449.JPG,2023/01/10,12:07:58,33.2653213055556,47.3747176388889,169.734,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0449.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0449.JPG",./100MEDIA/DJI_0449.JPG,2023/01/10 12:07:58,"<img src = ""./100MEDIA/DJI_0449.JPG"" width=""300"" height=""225""/>",./0.png
"444","445",8dea8223-29fc-41d2-9d87-4edf04da57fd,DJI_0450.JPG,2023/01/10,12:08:02,33.2650268611111,47.3745733888889,168.841,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0450.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0450.JPG",./100MEDIA/DJI_0450.JPG,2023/01/10 12:08:02,"<img src = ""./100MEDIA/DJI_0450.JPG"" width=""300"" height=""225""/>",./0.png
"445","446",46d17f13-24a2-451f-919c-420777025407,DJI_0451.JPG,2023/01/10,12:08:36,33.2641519444444,47.3739672222222,186.832,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0451.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0451.JPG",./100MEDIA/DJI_0451.JPG,2023/01/10 12:08:36,"<img src = ""./100MEDIA/DJI_0451.JPG"" width=""300"" height=""225""/>",./0.png
"446","447",2f079bd0-e1fe-4370-a126-3e8c0614f9c9,DJI_0452.JPG,2023/01/10,12:08:41,33.2634506388889,47.37364875,186.827,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0452.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0452.JPG",./100MEDIA/DJI_0452.JPG,2023/01/10 12:08:41,"<img src = ""./100MEDIA/DJI_0452.JPG"" width=""300"" height=""225""/>",./0.png
"447","448",4086fbf9-2588-470c-8e64-248ac6ffac9a,DJI_0453.JPG,2023/01/10,12:08:45,33.2628468888889,47.3734607777778,187.728,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0453.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0453.JPG",./100MEDIA/DJI_0453.JPG,2023/01/10 12:08:45,"<img src = ""./100MEDIA/DJI_0453.JPG"" width=""300"" height=""225""/>",./0.png
"448","449",d13f3b7d-917c-4c10-aef8-9dfbecd8b9b1,DJI_0454.JPG,2023/01/10,12:08:51,33.2623462222222,47.3733350833333,189.517,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0454.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0454.JPG",./100MEDIA/DJI_0454.JPG,2023/01/10 12:08:51,"<img src = ""./100MEDIA/DJI_0454.JPG"" width=""300"" height=""225""/>",./0.png
"449","450",9237d476-41b9-4586-b592-6900b6502708,DJI_0455.JPG,2023/01/10,12:08:56,33.2619759166667,47.3732664444444,190.963,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0455.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0455.JPG",./100MEDIA/DJI_0455.JPG,2023/01/10 12:08:56,"<img src = ""./100MEDIA/DJI_0455.JPG"" width=""300"" height=""225""/>",./0.png
"450","451",1bf50d0d-b8c7-425c-bc64-94dd44799d41,DJI_0456.JPG,2023/01/10,12:09:12,33.2612977777778,47.3732901666667,188.958,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0456.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0456.JPG",./100MEDIA/DJI_0456.JPG,2023/01/10 12:09:12,"<img src = ""./100MEDIA/DJI_0456.JPG"" width=""300"" height=""225""/>",./0.png
"451","452",fc0a3d81-103c-44ea-9111-b0c5172a7c6b,DJI_0457.JPG,2023/01/10,12:09:22,33.2608572777778,47.37310125,189.818,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0457.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0457.JPG",./100MEDIA/DJI_0457.JPG,2023/01/10 12:09:22,"<img src = ""./100MEDIA/DJI_0457.JPG"" width=""300"" height=""225""/>",./0.png
"452","453",73b76686-f254-4ba7-8df1-795d59fc50e7,DJI_0458.JPG,2023/01/10,12:09:26,33.2604589722222,47.3729621388889,191.988,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0458.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0458.JPG",./100MEDIA/DJI_0458.JPG,2023/01/10 12:09:26,"<img src = ""./100MEDIA/DJI_0458.JPG"" width=""300"" height=""225""/>",./0.png
"453","454",3b9205a2-41e0-4dbf-9ff6-dd955ddec2b1,DJI_0459.JPG,2023/01/10,12:09:30,33.2600500833333,47.3728031388889,190.335,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0459.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0459.JPG",./100MEDIA/DJI_0459.JPG,2023/01/10 12:09:30,"<img src = ""./100MEDIA/DJI_0459.JPG"" width=""300"" height=""225""/>",./0.png
"454","455",26ab95c1-d6b7-4b79-b6c9-8136db089b5f,DJI_0460.JPG,2023/01/10,12:09:35,33.2593741944444,47.3725251944444,188.645,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0460.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0460.JPG",./100MEDIA/DJI_0460.JPG,2023/01/10 12:09:35,"<img src = ""./100MEDIA/DJI_0460.JPG"" width=""300"" height=""225""/>",./0.png
"455","456",a9defd56-f835-4e15-9208-39bc6df42951,DJI_0461.JPG,2023/01/10,12:09:38,33.2589482777778,47.3723386666667,189.019,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0461.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0461.JPG",./100MEDIA/DJI_0461.JPG,2023/01/10 12:09:38,"<img src = ""./100MEDIA/DJI_0461.JPG"" width=""300"" height=""225""/>",./0.png
"456","457",f2937883-5db3-4e1c-9f04-1bd149298084,DJI_0462.JPG,2023/01/10,12:09:43,33.2582972222222,47.37205375,191.24,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0462.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0462.JPG",./100MEDIA/DJI_0462.JPG,2023/01/10 12:09:43,"<img src = ""./100MEDIA/DJI_0462.JPG"" width=""300"" height=""225""/>",./0.png
"457","458",70a8bb30-0c3b-4981-bad6-f86e5bb70512,DJI_0463.JPG,2023/01/10,12:09:51,33.2576644166667,47.3716473333333,189.31,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0463.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0463.JPG",./100MEDIA/DJI_0463.JPG,2023/01/10 12:09:51,"<img src = ""./100MEDIA/DJI_0463.JPG"" width=""300"" height=""225""/>",./0.png
"458","459",ac00f6a7-0aae-4f85-90a7-7d8a52f1482d,DJI_0464.JPG,2023/01/10,12:10:00,33.2575170833333,47.3708829722222,192.45,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0464.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0464.JPG",./100MEDIA/DJI_0464.JPG,2023/01/10 12:10:00,"<img src = ""./100MEDIA/DJI_0464.JPG"" width=""300"" height=""225""/>",./0.png
"459","460",a3616b6c-4d03-4378-95b5-b544c1741a47,DJI_0465.JPG,2023/01/10,12:10:03,33.2574651944444,47.3706026666667,191.249,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0465.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0465.JPG",./100MEDIA/DJI_0465.JPG,2023/01/10 12:10:03,"<img src = ""./100MEDIA/DJI_0465.JPG"" width=""300"" height=""225""/>",./0.png
"460","461",4b48f6a3-f79d-4b38-94ed-56b93077ca2c,DJI_0466.JPG,2023/01/10,12:10:26,33.25756,47.3700275,191.977,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0466.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0466.JPG",./100MEDIA/DJI_0466.JPG,2023/01/10 12:10:26,"<img src = ""./100MEDIA/DJI_0466.JPG"" width=""300"" height=""225""/>",./0.png
"461","462",b57349dc-065f-49bb-81d0-05891bc9789c,DJI_0467.JPG,2023/01/10,12:10:33,33.2577114444444,47.3692520555556,190.773,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0467.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0467.JPG",./100MEDIA/DJI_0467.JPG,2023/01/10 12:10:33,"<img src = ""./100MEDIA/DJI_0467.JPG"" width=""300"" height=""225""/>",./0.png
"462","463",3a6cfb2c-5e67-4d81-8087-ee922e9145b0,DJI_0468.JPG,2023/01/10,12:10:59,33.2577407222222,47.3691140555556,189.421,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0468.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0468.JPG",./100MEDIA/DJI_0468.JPG,2023/01/10 12:10:59,"<img src = ""./100MEDIA/DJI_0468.JPG"" width=""300"" height=""225""/>",./0.png
"463","464",00b6e531-695e-4724-b43b-f654ccfdba44,DJI_0469.JPG,2023/01/10,12:11:09,33.2583190555556,47.3693330555556,190.117,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0469.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0469.JPG",./100MEDIA/DJI_0469.JPG,2023/01/10 12:11:09,"<img src = ""./100MEDIA/DJI_0469.JPG"" width=""300"" height=""225""/>",./0.png
"464","465",de3de273-b1df-442e-89b3-cbbd22fe7f62,DJI_0470.JPG,2023/01/10,12:11:16,33.2590491111111,47.3696850833333,190.197,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0470.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0470.JPG",./100MEDIA/DJI_0470.JPG,2023/01/10 12:11:16,"<img src = ""./100MEDIA/DJI_0470.JPG"" width=""300"" height=""225""/>",./0.png
"465","466",bcb74c05-2ca3-44ee-8e91-f54ee3409125,DJI_0471.JPG,2023/01/10,12:11:22,33.2596208611111,47.3699941388889,190.766,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0471.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0471.JPG",./100MEDIA/DJI_0471.JPG,2023/01/10 12:11:22,"<img src = ""./100MEDIA/DJI_0471.JPG"" width=""300"" height=""225""/>",./0.png
"466","467",60d2b58e-f2b7-4277-b037-2049682324b9,DJI_0472.JPG,2023/01/10,12:11:34,33.260498,47.3704429444444,191.834,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0472.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0472.JPG",./100MEDIA/DJI_0472.JPG,2023/01/10 12:11:34,"<img src = ""./100MEDIA/DJI_0472.JPG"" width=""300"" height=""225""/>",./0.png
"467","468",2051ec88-35bd-417c-b527-0b665bd551db,DJI_0473.JPG,2023/01/10,12:11:40,33.2609920277778,47.3703429166667,191.494,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0473.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0473.JPG",./100MEDIA/DJI_0473.JPG,2023/01/10 12:11:40,"<img src = ""./100MEDIA/DJI_0473.JPG"" width=""300"" height=""225""/>",./0.png
"468","469",9d1e8d32-1174-4ff2-aa0e-5ceb6e6e0193,DJI_0474.JPG,2023/01/10,12:11:44,33.2613345277778,47.3703321111111,193.385,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0474.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0474.JPG",./100MEDIA/DJI_0474.JPG,2023/01/10 12:11:44,"<img src = ""./100MEDIA/DJI_0474.JPG"" width=""300"" height=""225""/>",./0.png
"469","470",c84c742f-7fdb-4a2d-9423-dbeba208bea6,DJI_0475.JPG,2023/01/10,12:12:04,33.2620955833333,47.3705182777778,191.449,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0475.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0475.JPG",./100MEDIA/DJI_0475.JPG,2023/01/10 12:12:04,"<img src = ""./100MEDIA/DJI_0475.JPG"" width=""300"" height=""225""/>",./0.png
"470","471",38a947c2-12c7-48db-8a1d-d78ff55a2992,DJI_0476.JPG,2023/01/10,12:12:07,33.2625550277778,47.3706765277778,192.153,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0476.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0476.JPG",./100MEDIA/DJI_0476.JPG,2023/01/10 12:12:07,"<img src = ""./100MEDIA/DJI_0476.JPG"" width=""300"" height=""225""/>",./0.png
"471","472",6f9602dc-4c73-41f1-b361-5528f3ea7452,DJI_0477.JPG,2023/01/10,12:12:13,33.2631207777778,47.3709292222222,191.488,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0477.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0477.JPG",./100MEDIA/DJI_0477.JPG,2023/01/10 12:12:13,"<img src = ""./100MEDIA/DJI_0477.JPG"" width=""300"" height=""225""/>",./0.png
"472","473",1d5bc073-7333-47e7-9de2-452e3fe42e2e,DJI_0478.JPG,2023/01/10,12:12:17,33.2634737222222,47.3711099444444,191.598,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0478.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0478.JPG",./100MEDIA/DJI_0478.JPG,2023/01/10 12:12:17,"<img src = ""./100MEDIA/DJI_0478.JPG"" width=""300"" height=""225""/>",./0.png
"473","474",f08d451f-ea89-4cdf-ab51-b40659cde80c,DJI_0479.JPG,2023/01/10,12:12:20,33.2638592777778,47.3712848888889,191.786,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0479.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0479.JPG",./100MEDIA/DJI_0479.JPG,2023/01/10 12:12:20,"<img src = ""./100MEDIA/DJI_0479.JPG"" width=""300"" height=""225""/>",./0.png
"474","475",10b01515-9140-4cad-b02c-536e2d1a27ca,DJI_0480.JPG,2023/01/10,12:12:25,33.2643651111111,47.3714913611111,189.86,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0480.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0480.JPG",./100MEDIA/DJI_0480.JPG,2023/01/10 12:12:25,"<img src = ""./100MEDIA/DJI_0480.JPG"" width=""300"" height=""225""/>",./0.png
"475","476",5fac4629-9284-4b28-8fdf-48e402dc6b64,DJI_0481.JPG,2023/01/10,12:12:36,33.2656877777778,47.3719296388889,193.76,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0481.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0481.JPG",./100MEDIA/DJI_0481.JPG,2023/01/10 12:12:36,"<img src = ""./100MEDIA/DJI_0481.JPG"" width=""300"" height=""225""/>",./0.png
"476","477",3116bf55-6e9c-4217-84d2-34be5164f654,DJI_0482.JPG,2023/01/10,12:12:40,33.26612925,47.3720599166667,193.525,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0482.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0482.JPG",./100MEDIA/DJI_0482.JPG,2023/01/10 12:12:40,"<img src = ""./100MEDIA/DJI_0482.JPG"" width=""300"" height=""225""/>",./0.png
"477","478",d92bc900-a664-49d9-acc2-be440de29e32,DJI_0483.JPG,2023/01/10,12:12:47,33.2666515555556,47.3721529166667,192.786,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0483.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0483.JPG",./100MEDIA/DJI_0483.JPG,2023/01/10 12:12:47,"<img src = ""./100MEDIA/DJI_0483.JPG"" width=""300"" height=""225""/>",./0.png
"478","479",5829eac0-713d-4c56-b3b8-650291b9e22c,DJI_0484.JPG,2023/01/10,12:13:13,33.2673481111111,47.370186,192.404,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0484.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0484.JPG",./100MEDIA/DJI_0484.JPG,2023/01/10 12:13:13,"<img src = ""./100MEDIA/DJI_0484.JPG"" width=""300"" height=""225""/>",./0.png
"479","480",69663dab-05e1-4059-ae55-5751397efa49,DJI_0485.JPG,2023/01/10,12:13:38,33.2663418333333,47.3695269166667,190.685,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0485.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0485.JPG",./100MEDIA/DJI_0485.JPG,2023/01/10 12:13:38,"<img src = ""./100MEDIA/DJI_0485.JPG"" width=""300"" height=""225""/>",./0.png
"480","481",75209b3a-3f4e-48ed-a453-42c7ab7832f4,DJI_0486.JPG,2023/01/10,12:13:43,33.2656071944444,47.3693482222222,191.386,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0486.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0486.JPG",./100MEDIA/DJI_0486.JPG,2023/01/10 12:13:43,"<img src = ""./100MEDIA/DJI_0486.JPG"" width=""300"" height=""225""/>",./0.png
"481","482",d708260f-6df4-4e12-aa3f-d78795e3f9fc,DJI_0487.JPG,2023/01/10,12:13:53,33.2653722777778,47.3693051666667,190.728,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0487.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0487.JPG",./100MEDIA/DJI_0487.JPG,2023/01/10 12:13:53,"<img src = ""./100MEDIA/DJI_0487.JPG"" width=""300"" height=""225""/>",./0.png
"482","483",4d6c7be4-c202-45c4-bbcf-2ab7d9682916,DJI_0488.JPG,2023/01/10,12:13:56,33.2653726944444,47.3693033888889,191.685,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0488.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0488.JPG",./100MEDIA/DJI_0488.JPG,2023/01/10 12:13:56,"<img src = ""./100MEDIA/DJI_0488.JPG"" width=""300"" height=""225""/>",./0.png
"483","484",2e7348fb-0e9b-4d0a-9049-4a0c6e340238,DJI_0489.JPG,2023/01/10,12:14:04,33.26457825,47.3691439444444,189.396,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0489.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0489.JPG",./100MEDIA/DJI_0489.JPG,2023/01/10 12:14:04,"<img src = ""./100MEDIA/DJI_0489.JPG"" width=""300"" height=""225""/>",./0.png
"484","485",6943c059-5090-4be8-945c-bc6bb717b438,DJI_0490.JPG,2023/01/10,12:14:08,33.2640017777778,47.3690306944444,192.147,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0490.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0490.JPG",./100MEDIA/DJI_0490.JPG,2023/01/10 12:14:08,"<img src = ""./100MEDIA/DJI_0490.JPG"" width=""300"" height=""225""/>",./0.png
"485","486",44fc8354-b6c2-4828-843b-7f32eaf57616,DJI_0491.JPG,2023/01/10,12:14:10,33.2635928611111,47.36895075,191.883,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0491.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0491.JPG",./100MEDIA/DJI_0491.JPG,2023/01/10 12:14:10,"<img src = ""./100MEDIA/DJI_0491.JPG"" width=""300"" height=""225""/>",./0.png
"486","487",fb0bb6b8-f0ec-4af6-8514-dc673542958d,DJI_0492.JPG,2023/01/10,12:14:15,33.2628626111111,47.3688295555556,190.518,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0492.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0492.JPG",./100MEDIA/DJI_0492.JPG,2023/01/10 12:14:15,"<img src = ""./100MEDIA/DJI_0492.JPG"" width=""300"" height=""225""/>",./0.png
"487","488",738d0b77-7f25-4811-8cb4-171d1c4a1a18,DJI_0493.JPG,2023/01/10,12:14:19,33.2623101944444,47.3687201944444,190.279,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0493.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0493.JPG",./100MEDIA/DJI_0493.JPG,2023/01/10 12:14:19,"<img src = ""./100MEDIA/DJI_0493.JPG"" width=""300"" height=""225""/>",./0.png
"488","489",06177d83-24e3-4881-88a4-db39a40c115a,DJI_0494.JPG,2023/01/10,12:14:22,33.2620222777778,47.3686586111111,188.975,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0494.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0494.JPG",./100MEDIA/DJI_0494.JPG,2023/01/10 12:14:22,"<img src = ""./100MEDIA/DJI_0494.JPG"" width=""300"" height=""225""/>",./0.png
"489","490",8eb40159-06c4-4bd2-94eb-266d02d258ea,DJI_0495.JPG,2023/01/10,12:14:29,33.2609625833333,47.3684629722222,189.261,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0495.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0495.JPG",./100MEDIA/DJI_0495.JPG,2023/01/10 12:14:29,"<img src = ""./100MEDIA/DJI_0495.JPG"" width=""300"" height=""225""/>",./0.png
"490","491",fd1595f8-c7a2-4957-a40d-475272544154,DJI_0496.JPG,2023/01/10,12:14:33,33.2603842222222,47.3683653611111,190.005,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0496.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0496.JPG",./100MEDIA/DJI_0496.JPG,2023/01/10 12:14:33,"<img src = ""./100MEDIA/DJI_0496.JPG"" width=""300"" height=""225""/>",./0.png
